id,name,isin,symbol,contractSize,productType,productTypeId,tradable,category,currency,strikePrice,exchangeId,onlyEodPrices,orderTimeTypes,buyOrderTypes,sellOrderTypes,productBitTypes,closePrice,closePriceDate,feedQuality,orderBookDepth,vwdIdentifierType,vwdId,qualitySwitchable,qualitySwitchFree,vwdModuleId,issuerId
5003075,PARVEST-EQUITY JAPN-PR JPY I,LU0823431050,LX,1,FUND,13,True,D,JPY,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],,,R,0.0,issueid,60011549,False,False,19.0,5
847542,ING PR DIV FD,NL0006311748,NNPDF,1,FUND,13,True,A,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],14.28,2021-04-09,R,0.0,issueid,214283,False,False,1.0,36
5004236,PIMCO-EURO BD-INS ACC,IE0004931386,PIMEISA,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],26.65,2021-04-09,R,0.0,issueid,610199192,False,False,19.0,25
4999825,DWS INV EM TOP DIVIDEND-E2,LU0329761406,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],176.06,2021-04-09,R,0.0,issueid,60012822,False,False,19.0,9
847019,NN DYNAMIC MIX FUND III,NL0000293165,NNDM3,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],39.3,2021-04-09,R,0.0,issueid,232162,False,False,1.0,50
846921,OPTIMIX INCOM FD C,NL0000287084,OPTIN,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],33.97,2021-04-09,R,0.0,issueid,128692,False,False,1.0,64
5138953,FIDELITY FUND-CHINA FC-A USD,LU0173614495,FIDFDFO,1,FUND,13,True,I,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],75.85,2021-04-09,R,0.0,issueid,60187478,False,False,19.0,13
8357646,JPM INV-JPM EUROPE SEL EQ-C,LU0083307867,JPMRVEC,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],180.27,2021-04-09,,,,,,,,20
5003062,BGF-EMK LOC CURR BD-EUR D2,LU0329592702,LX,1,FUND,13,True,A,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],21.76,2021-04-09,R,0.0,issueid,60012278,False,False,19.0,4
5003291,GS GR&EM M DEBT LOC-AR-USD,LU0830658851,LX,1,FUND,13,True,D,USD,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],8.73,2017-07-20,R,0.0,issueid,60012763,False,False,19.0,17
5003382,PICTET-EUROPE INDEX-IS,LU0328683049,PFLEIIS,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],231.4,2021-04-08,R,0.0,issueid,60012880,False,False,19.0,24
5006336,BNP PARIBAS EQUITY TURKEY,LU0823434070,,1,FUND,13,True,D,EUR,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],40.66,2021-04-09,R,0.0,issueid,60012511,False,False,19.0,5
847551,ING GLOBAL OBL FD,NL0006311839,INGOF,1,FUND,13,True,D,EUR,-0.0001,200,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],15.9,2021-04-09,R,0.0,issueid,12094,False,False,1.0,36
5004241,PIMCO GIS-UK CORP BND-IA,IE00B24J5563,PIMUKCB,1,FUND,13,True,D,GBP,,10002,False,['DAY'],['STANDARDAMOUNT'],['STANDARDSIZE'],[],22.47,2021-04-09,R,0.0,issueid,60012791,False,False,19.0,25
